Gene	control_1	control_2	control_3	control_4	control_5	control_6	control_7	control_8	control_9	control_10	control_11	control_12	control_13	control_14	control_15	control_16	control_17	control_18	control_19	control_20	control_21	control_22	control_23	control_24	control_25	control_26	control_27	control_28	control_29	control_30	control_31	control_32	control_33	control_34	control_35	control_36	control_37	control_38	control_39	control_40	control_41	control_42	control_43	control_44	control_45	control_46	control_47	control_48
2415	11.92684275	12.02735651	12.01652491	11.9957555582371	12.0217860900585	11.9923191213958	11.9322633220966	12.0214386568469	12.0202559204907	11.9950770073911	12.0074437675166	11.9926350658485	11.9271522251231	12.0083864217627	12.019170787755	11.9832185285925	12.0226275683491	11.9867976183059	11.9461707740543	12.0206590688833	12.0128658466751	12.0000711136427	11.9352385157827	11.9924419615071	11.9310235553561	12.0243131066972	12.0184012566659	11.9951393930497	12.021733606133	11.9925726801899	11.9313178324123	12.021667663716	12.0181038666565	11.9940128888193	11.9485955937299	11.9941275735006	11.9597527198091	11.9989550156533	12.0173766224431	11.9902687575578	12.0218501154184	11.9848380178901	11.9419365215733	12.0205477336531	12.0076459957367	12.0018507146449	11.9406098258107	11.9925429741676
2416	11.26048625	11.39810297	11.49942454	11.3442022966448	11.4974414349977	11.4432011267616	11.2892447388422	11.4786120071896	11.4987465659099	11.4352218843099	11.3089754517244	11.4186389730589	11.263976575314	11.4144206586619	11.4991927575849	11.2936742828857	11.4184310454051	11.4050037010029	11.2916894662671	11.4818745865229	11.422628416854	11.3110989104178	11.3032597903452	11.4395703955716	11.2666289458432	11.4770362531386	11.499345299379	11.4126394245016	11.4824651574102	11.4412214328673	11.2861138954347	11.481663104702	11.4990185047298	11.4394972538292	11.3039679874696	11.4327706296753	11.282016817171	11.4145712652317	11.4993998367159	11.349012879928	11.4633108991982	11.3311056456461	11.2911126073085	11.4910908231605	11.3269471984298	11.3090582870942	11.2968025098408	11.4257067597515
2417	10.69834424	10.79800781	10.91817807	10.7120666512335	10.8636629257766	10.762281043699	10.7190769311834	10.8938818962772	10.8702011416956	10.7292501108797	10.7650654534172	10.7380308989251	10.700944336182	10.7501571059486	10.8759552036329	10.7144655822315	10.824505655486	10.7414163885297	10.7364306462316	10.8717716541684	10.8402741219449	10.7532424309578	10.7466142110894	10.7608011331337	10.7052290469673	10.8503886922125	10.8810191582635	10.7209516656795	10.8816857771843	10.7463293441253	10.7122346176788	10.8656670540625	10.8838578409997	10.7503858077928	10.7535767657897	10.7297859749383	10.7331114061014	10.7395148896441	10.9098415895218	10.7175341174512	10.8886044915359	10.7434519985273	10.7256783908762	10.870614766104	10.7964282863291	10.7595311694844	10.7424723764407	10.7443704665388
2418	10.51658141	10.59704647	10.5733777	10.5207965112842	10.5782395181914	10.5539604664255	10.5611719583174	10.5817150572831	10.5773944385693	10.5444650828444	10.5735497203218	10.5410629540118	10.5488288638641	10.560783225693	10.5766962504062	10.5496118064838	10.5796700000066	10.5567650265511	10.567165728513	10.5798455587326	10.5742806146111	10.5448897481087	10.5622521975776	10.5455903417003	10.5370537267033	10.5848642932277	10.5761194210775	10.5352603394955	10.5785038723259	10.5502676973608	10.5551949754323	10.5802112181979	10.5741412959498	10.5444815127673	10.5677228759672	10.5422571964128	10.5520869543018	10.5488565392967	10.5759057565724	10.5475963507781	10.5807883710112	10.5612131207531	10.5491328122484	10.5783082626749	10.573577366471	10.5730300880013	10.564274077534	10.5451421463156
2419	10.13658327	10.20901524	10.23892602	10.2087779086142	10.2328786210257	10.1488576390176	10.2301972526676	10.2172101057975	10.2355496414227	10.1679562348345	10.2087081859045	10.1921837006169	10.2275905476883	10.2044037853201	10.2370409232261	10.2233701906818	10.2268888375449	10.2076712113729	10.2168890327583	10.2201738545445	10.2173860791427	10.2027870496439	10.2288643893681	10.1722209678562	10.2009435886872	10.2155532575636	10.2378735343958	10.1974728302149	10.2289457745618	10.1626671052366	10.2285829153171	10.2197422060275	10.2378344304323	10.1716013149396	10.2163816142347	10.1810207560282	10.2092057012163	10.1922868120542	10.2380842330385	10.1999030368555	10.2238316601047	10.2113486615791	10.2180439497228	10.2260478765918	10.210128911524	10.2038892418745	10.2213992023899	10.1777285388787
2420	9.869347584	9.932549814	9.82355539	9.90371891016818	9.86194882805188	9.86138800005864	9.86753794676861	9.83828947608512	9.83134631178219	9.88644975875272	9.86836494671127	9.86158324362965	9.86890497081851	9.87117664775648	9.82513634928096	9.88895866679785	9.9231732158394	9.86141636556162	9.86804678561188	9.83507404848041	9.84147293320871	9.88050057005966	9.86794197848759	9.861570786529	9.87207545594986	9.8714928117391	9.82387620341822	9.88652940955121	9.8414317018367	9.86150359283117	9.86837905315859	9.84924628628065	9.82921506854205	9.87826555977354	9.86820222356208	9.86316979872171	9.86327577479911	9.86520688942366	9.82415980974794	9.8869083658271	9.86343476001155	9.86515428816603	9.86860403234468	9.83420999740148	9.85408122893484	9.87061609423284	9.86800264152128	9.86157512155386
2421	9.880541264	9.964272119	9.911007435	9.92089209512239	9.94967882062635	9.89399758869535	9.90812066358031	9.93356589352418	9.93448011740387	9.91972610660469	9.9136486801211	9.90995039287907	9.891542857321	9.93295652590449	9.92525483809428	9.92033840053896	9.95728392871079	9.90237486264619	9.91256773831467	9.93377665980119	9.91678165519662	9.91505707073567	9.91104759753082	9.90947000431989	9.89430983309978	9.95585931943665	9.91965529600874	9.92041772690097	9.94128177774878	9.90925877258279	9.89478446192047	9.93728058719216	9.91453764407433	9.91184676662857	9.91314006751239	9.91024477002916	9.89373845457907	9.9153562716318	9.91243565428503	9.91972799049039	9.94838908783016	9.90448636460729	9.91214485233431	9.9339120820434	9.91429088347538	9.91463285633575	9.91151629221598	9.90972426966613
2422	9.957539405	9.970596283	9.855787175	9.96931675825262	9.87130730179684	9.87643506967467	9.92525498651319	9.8662421788634	9.86317654005339	9.94925515610244	9.92928856679234	9.93354126322931	9.94545244853813	9.93691565034554	9.85930536248693	9.95979981526631	9.93806782967948	9.90645088509519	9.92773623184661	9.86509735820046	9.92249046861501	9.9321554891632	9.92868597889338	9.91273728858326	9.94803592623434	9.88034897714957	9.85746223680893	9.96158957586746	9.86790158369268	9.92120684346428	9.93767939731652	9.86813367938055	9.85654700088311	9.91798074252028	9.92905665911016	9.93926588622682	9.92200689719604	9.93668674601207	9.85897805421424	9.95979436469304	9.9105552661516	9.92598444412369	9.93324417533972	9.86434590545734	9.92922287673281	9.92958390422573	9.92822011101276	9.91990081989224
2429	8.992026022	9.296919703	9.114499628	9.2800643303862	9.22621449487694	9.03495669852604	9.15300077845429	9.20731853253689	9.20686765859669	9.20548537927426	9.19156766646811	9.11026244519169	9.10267567053814	9.20523731127278	9.19087131705826	9.24140267650083	9.23667492097459	9.07122402121605	9.15766022115154	9.2069657937571	9.20038376175385	9.20468246870159	9.18956463993324	9.06857030046741	9.13820025207925	9.26219068863213	9.17764522991371	9.22839867477797	9.22341894667266	9.08734914968798	9.14692077126043	9.22210168610708	9.16772353506172	9.19758677079864	9.1898066347594	9.16298150747611	9.07214763364599	9.16587576175403	9.19008104668895	9.23254411156663	9.21278840061485	9.07133918328683	9.12952187591567	9.20691769051717	9.19937247229689	9.19353733152152	9.18632247444154	9.0874063964068
2430	10.69258996	10.80762305	10.71840037	10.7346817778148	10.787600929052	10.7047190043171	10.7437779369869	10.7917126493887	10.7539355429644	10.7313669438233	10.7545221944454	10.710397263457	10.7201679229885	10.7902855163858	10.7366480335291	10.7356881017994	10.7945717707528	10.7121210808119	10.7480943218453	10.7753757118182	10.7540324491719	10.7480693040645	10.7494537375956	10.7093300553558	10.7224799339215	10.804052657748	10.7277707260865	10.7319951395546	10.7890324532976	10.7097690677257	10.7342928788223	10.7899345111244	10.7480656543549	10.7154712812893	10.7514899332552	10.714338438422	10.7139817584904	10.7390040400732	10.7262295725048	10.7322985220106	10.7927219490307	10.7448130041361	10.745342651591	10.7564273443279	10.754283046305	10.7513931355396	10.7486830684047	10.7098127421613
2446	11.92018364	11.93222788	11.96554164	11.9212483089622	11.9369353986034	11.9638607331776	11.9314403407128	11.9463031986415	11.9598363317736	11.9548890441864	11.9220037948709	11.9569592906582	11.9277478196147	11.9426770903403	11.9644037574831	11.9292944937975	11.9327393733374	11.9586099764049	11.9296735907005	11.9595156521851	11.9420349473806	11.9447773297384	11.9260121763587	11.9592015581472	11.9367098932348	11.9342168426495	11.9653146975508	11.949440642582	11.9452853445002	11.9624076922626	11.9307490113	11.9371573769311	11.9625208566068	11.9562150766974	11.9252617102283	11.9562866709349	11.9458016108124	11.9506137920427	11.9645527746548	11.9351405113578	11.9411380857071	11.9432236343176	11.9285602298627	11.9595634092825	11.9238357757351	11.9368634402447	11.9278759622452	11.9578224675184
2493	11.22608885	11.0487987	11.11236022	11.1666978695655	11.0956201338102	11.1768241794341	11.2017064198921	11.0596634450294	11.1076336135246	11.1698751195398	11.2228328542381	11.176809979613	11.2215321799006	11.0706800192933	11.1110256504811	11.1776822179676	11.0499671823343	11.1768590710549	11.219079010273	11.1063286013762	11.1161169503453	11.1975783421319	11.2195565018159	11.1768224610821	11.2207607109201	11.0568020161614	11.1119834008571	11.1698706641773	11.0605607852478	11.1768144349755	11.2180094458536	11.094641944299	11.1079816834815	11.1735094092288	11.2222506965694	11.1707143224333	11.1798250462635	11.1476728742763	11.1116301516704	11.1736296037586	11.0564411272648	11.1966278973	11.2193199355448	11.107141707519	11.2123035303462	11.2074318053069	11.2193830227572	11.176810247844
2494	10.90396134	10.74750632	10.68322677	10.8028399172395	10.7357186546751	10.8818960896627	10.7408596740529	10.731238344686	10.6974314892237	10.8377326165924	10.7623970245356	10.8282548864129	10.7458435984569	10.7679423013509	10.6870706793866	10.7754839509052	10.7375878336811	10.7862000446423	10.7561621223364	10.7192295505717	10.7366154857551	10.8118997357463	10.7489178875647	10.8665889300419	10.8147128773133	10.7445230780745	10.6842669622868	10.8140572181946	10.7350082085315	10.8519302848107	10.7444007895445	10.7328298301848	10.6888639054099	10.8476275638098	10.7584949149975	10.835028032804	10.760005313005	10.8081137358778	10.6859959221952	10.8227330403316	10.7339666792536	10.7830178807904	10.7543644655716	10.7002555512995	10.7401396375738	10.7938740964167	10.7539735605032	10.8475632195954
2496	10.62673755	10.52881636	10.56517138	10.5451225504967	10.5380171488652	10.5818316726137	10.5736923688041	10.5370789808186	10.5582813910322	10.5691182593015	10.5399782379147	10.5749039055324	10.5950222825743	10.5392909495668	10.5634231460787	10.5637978279529	10.5378137732485	10.5802956184194	10.5435245630421	10.5499677856386	10.5477141092774	10.5625059971632	10.549477533338	10.5795049589422	10.5883340451111	10.5309074778051	10.5647277912137	10.5645897750457	10.537996411458	10.5794323897882	10.592778629626	10.5376492869639	10.5622593097134	10.5714751409203	10.5409774506829	10.5710613878775	10.5861084341608	10.5468364910344	10.5646133966918	10.5679472614991	10.5377713586866	10.5697773892266	10.5490372843956	10.5572476776272	10.5471261373933	10.5586741814273	10.5493661522887	10.5753431035514
2499	11.17599833	11.01554164	10.99543978	11.1645624198095	11.0020225989074	11.1501660491285	11.1625316408847	11.0126850044615	10.9965464559058	11.1532667716089	11.0381357555167	11.1504512002893	11.1749559333704	11.0347133705967	10.9956258297118	11.1629690345865	11.0048288250696	11.1504109763342	11.1199166471751	11.0055687142407	11.0180973451798	11.1359745708828	11.0917544557231	11.1504289368436	11.1729002684608	11.0136204758275	10.9954710578972	11.1534905062756	11.0042358565795	11.1502274656226	11.166787900202	11.0079834185591	10.9959729946999	11.1528405406066	11.073385997914	11.1506710286744	11.1605872908414	11.147033053167	10.9954887549521	11.1570024243974	11.0110507863157	11.1204155099533	11.1358679237102	10.9985114183478	11.0372790821993	11.0732340851841	11.097293722669	11.150451144594
2500	11.00122007	10.94894796	11.00122007	10.9592545062552	10.9758365191811	11.00122007	10.9813655209278	10.9856079386295	10.9842662312649	10.9701050134842	10.9947333782363	10.9742572645336	10.985690204944	10.9666981247308	10.9898964908087	10.9649714728139	10.9558192522247	10.9884635549794	10.985140095334	10.9853172263531	10.9926002037694	10.9734024634481	10.9828227452035	10.9906490019412	10.9794616470632	10.9678057027802	10.9936569777879	10.963133580492	10.9831108811253	10.9812286975258	10.9825866471881	10.9834907321011	10.9977649263964	10.9728556132368	10.9861858549053	10.971732949735	10.9869556915934	10.9675760396086	10.9913519552074	10.9653224274393	10.9833783686257	10.9856761091613	10.9854521078477	10.9846369431789	10.9941375410177	10.9928978309115	10.9838055205666	10.9764198759133
2503	10.64919294	10.68777323	10.71228216	10.6738912026894	10.6967190800616	10.7078642404208	10.6893324096269	10.6881546716607	10.6997864890986	10.6872147577322	10.6500544786171	10.6800986020745	10.6830938000287	10.68765378689	10.7022493264032	10.6799469393646	10.6879353974994	10.6927184617069	10.6742791491461	10.6985842896967	10.6814328933402	10.6660736993301	10.6849478828929	10.6917895458536	10.6634500356853	10.6879124576164	10.7042267501885	10.6763256222439	10.6883099245081	10.6909877375627	10.6869414635433	10.6958339108512	10.7043980157639	10.689817425558	10.6715749915486	10.6830949162481	10.684002232044	10.6828321948419	10.7074762055453	10.6864597352547	10.6879693790374	10.6873428707356	10.6788956019506	10.6987542914283	10.6515452909985	10.6549141150427	10.6817748012592	10.6916054856049
2509	11.87367249	12.2163461	11.85939182	12.1676383961637	12.0078372736458	11.872156549136	11.891085383434	11.8697383569518	11.9389866162195	11.9639077186142	11.9275834699833	11.9993185899633	11.8759324635154	12.0056092643661	11.9020696617905	11.9769588900332	12.1325617054782	11.8803026644525	11.909268383539	11.8757793105572	11.9298607026092	11.9398185232817	11.9087701237752	11.884565588262	11.8822574092114	12.0138810288199	11.8822752026633	12.0515842002557	11.925230176275	11.9116421083218	11.8835363426343	11.8817855788968	11.8752870705784	11.9112903033012	11.9181427541901	11.9673632693839	11.8788392740699	12.0041031309823	11.8848904961886	11.9649096610163	12.1129825624271	11.892360836389	11.904096320742	11.8826296064256	11.9296917571844	11.9315405004655	11.9090660746208	11.9900858020479
2533	10.71228216	10.81843457	10.76665242	10.7456730577079	10.8105262052019	10.7134587952982	10.7800375441115	10.780132964609	10.7857133781293	10.7188691323752	10.7346517966849	10.7377900696326	10.7590106112427	10.7587844042571	10.7749334498481	10.7742660801383	10.8166338781928	10.7637453975993	10.75393102254	10.7839260628396	10.7433321602557	10.7338352876513	10.7415712830986	10.7266595506351	10.7271465768694	10.8125850047003	10.7702501119356	10.7391140056619	10.7870533407839	10.7175451963459	10.7679425559787	10.8007917467396	10.7698927435836	10.7262565168533	10.7375910969925	10.729134548812	10.7612728706026	10.7386962649466	10.7730764833007	10.7238820237451	10.7943033982001	10.7446016492336	10.7581278346467	10.7839732661283	10.7406233208322	10.7342042028023	10.7457745094905	10.7325274979846
2534	10.59240297	10.65138476	10.495429	10.6508618771366	10.6084686868188	10.5582578922046	10.5962336685644	10.5913804221558	10.5466220144228	10.5994481186513	10.5987716532111	10.597158122766	10.5933163591539	10.630520936434	10.5186131116996	10.6205322803695	10.6343722060108	10.5742104071771	10.5984378362083	10.5912312541087	10.5658844199613	10.5989096066875	10.5963522474244	10.5781765395142	10.5939544080154	10.6348727020028	10.5059285386843	10.6210455376022	10.5981544581664	10.575560703815	10.5937000681274	10.5914373728652	10.5277129552718	10.5825145117391	10.5984534326933	10.598275538959	10.587885519724	10.6266153338272	10.4955623210824	10.6067933978249	10.6125806669861	10.5896541725118	10.5981949536934	10.5555711255439	10.5917480887232	10.5987815968032	10.5964301430997	10.5935361488403
2535	10.30923346	10.54986357	10.32496394	10.3464133296045	10.3835124841367	10.3181298357791	10.3308199040435	10.5115498449046	10.365025280303	10.3328471805825	10.3545289830636	10.3419909836427	10.3155067595197	10.5144505587444	10.352375569282	10.3389339589076	10.4484222878351	10.3288357123984	10.338144914506	10.3673599114068	10.3602372820711	10.3466197667622	10.340708052892	10.3404534389195	10.3200984037482	10.5215241290988	10.3437201127643	10.3442921558657	10.4334723621284	10.3305460083595	10.3260888495916	10.3855525516551	10.3467508715124	10.3376787829616	10.344978082024	10.3414017828957	10.3162367711026	10.475835273142	10.3493113449405	10.3356912451165	10.5082376620356	10.3374968477254	10.3284388766735	10.3654765247348	10.3592078358077	10.3498043221787	10.3406653745299	10.3406013286898
2542	8.805447212	8.721894796	8.922488848	8.77498527931514	8.80411613306774	8.86832944526618	8.80461748153535	8.84157852124294	8.84066713394981	8.79016132045705	8.80535646830181	8.85749074781307	8.80492999801119	8.80279763673254	8.86593195569639	8.77980292930362	8.72750007455612	8.86093150355246	8.80530865239479	8.84075721996904	8.82804882849251	8.79839995027344	8.80489338038675	8.86184325104052	8.80105428863146	8.77095186332881	8.88339553268421	8.78839914799778	8.83902459633016	8.85925292027235	8.80490977673061	8.80781910045262	8.86990621404016	8.82902641717308	8.80532650434346	8.83045322313474	8.82483603750997	8.80529230262454	8.89990414766235	8.78927301430266	8.79691716671119	8.82638065086593	8.80520230007221	8.84071384579592	8.82637365050956	8.80505094698901	8.80494660539537	8.85789641069946
2546	12.28581264	12.30338885	12.23849145	12.2905479607946	12.2594950667555	12.2506361960738	12.28005664416	12.278538727993	12.2527296044651	12.2612362622841	12.2840761079131	12.2562788611109	12.284553728785	12.2853497764525	12.2481433611413	12.2828430068212	12.3004925737243	12.254795614605	12.2817376214614	12.2662603900449	12.2636145333667	12.2814061945043	12.2812542666585	12.2532280523456	12.2848488930121	12.2865813065703	12.2450343898809	12.2653803059645	12.2772821558735	12.2521348174306	12.2819373669731	12.2694789663087	12.2477854709256	12.2541641894563	12.2824343870398	12.2589591695916	12.2628618333051	12.2704733470236	12.2450371495014	12.2734133579523	12.2795558912851	12.2727469400396	12.2834313329933	12.2658749138028	12.2768632818202	12.2819927960171	12.2817326879016	12.2548034540117
2563	8.680669517	8.742515613	8.71819145	8.68534516023256	8.73636841922594	8.7031953953037	8.68484955684508	8.73454397619606	8.73199222931983	8.68589381494524	8.69741232483088	8.69231694081497	8.68098321677519	8.72606425215773	8.72866962749303	8.68532992709232	8.74066779769404	8.69201490563876	8.68934880856688	8.73245159203019	8.71157561454593	8.69270803109691	8.69046746895023	8.69674754032531	8.68157297230324	8.74050102379789	8.72614695751381	8.68555944874232	8.73509239452797	8.69265130701789	8.68346485904311	8.73603998496668	8.72384399412032	8.69231475233428	8.69295471179464	8.68970091678667	8.68348433146223	8.69692643666825	8.72643874236065	8.68576940546146	8.74025821396715	8.69052384040518	8.68638993658224	8.73228056746513	8.70232648087497	8.69364867960182	8.69037056441733	8.69420249230955
2564	8.608751673	8.614675465	8.714569888	8.60969132691338	8.69302225051993	8.64964786614475	8.65891982010613	8.62478085379793	8.70072893308396	8.63525418721286	8.67356333204053	8.63338169286395	8.63861788559914	8.61656779992552	8.70567925982022	8.6411860739172	8.67493119481078	8.65342244754466	8.66985520547646	8.63950544506626	8.68876318004811	8.6391499797685	8.67054244900222	8.6377757874251	8.6268484604034	8.62260107991392	8.70885906313925	8.6248476324115	8.67726463006907	8.64378824766532	8.64375887520496	8.63801129601263	8.70682552001538	8.63551061766515	8.67279836413587	8.63388752279041	8.63895555128375	8.61706490153174	8.70804962663531	8.63884918242963	8.66767602292442	8.65719507773726	8.64148778778752	8.64785786457207	8.68326502332741	8.64430053239203	8.67005099870602	8.63632267019941
2565	8.470127138	8.361323792	8.53189368	8.44112333533874	8.41722381194415	8.48499772034383	8.43079363693608	8.39748428486396	8.51506139999399	8.4618378022302	8.46317448743878	8.4697408980636	8.44088277056057	8.38430801293203	8.52942288575384	8.43624636223619	8.36867027347881	8.46614886201068	8.45142365714297	8.4873950287968	8.47018607204047	8.46216415210641	8.43505489063172	8.47562844035759	8.46420667633022	8.3731744902445	8.53153099448118	8.45463458012336	8.40007848912793	8.47694412017044	8.43722148016169	8.41257902130735	8.52961909958098	8.46520476777807	8.45297004237521	8.46669112727136	8.44776642584418	8.40894445130463	8.53109698283422	8.45018997286248	8.38977028974573	8.44799904544797	8.4484850969261	8.4966175485764	8.46601050233646	8.46293997507089	8.44374806625268	8.47152352370848
2572	12.21330186	12.41256617	12.38714758	12.3334721360469	12.3953006467288	12.2549551053345	12.2379843935948	12.3969932999332	12.3903338020544	12.3067924806215	12.3572301306144	12.2876438438278	12.216649285967	12.3360316669482	12.3883927569767	12.3010259260609	12.3989122498265	12.2478897444431	12.2795007173767	12.394547282428	12.3710155536397	12.3335721360965	12.288660569106	12.2819791885248	12.229612821098	12.4019883310822	12.3876341957088	12.3178999342704	12.3956547160182	12.2765363901788	12.230556411192	12.3963715924947	12.3884744243336	12.2936179688502	12.3125335912225	12.290962125045	12.232564363859	12.3002310593293	12.387193691546	12.3060710369809	12.3974377090732	12.2638717176247	12.2325250540997	12.3903543682042	12.3646391933491	12.3499529778239	12.2824775733755	12.2876362893256
2605	10.287729	10.43317955	10.25371375	10.3524144419718	10.2879956717275	10.2669774296663	10.2879130043313	10.332757527404	10.2809543005704	10.3460075392556	10.2878537727298	10.3171422997107	10.2878559635678	10.3682496560005	10.2753591992042	10.347577493384	10.3652496311384	10.2792698817785	10.2878846003449	10.2815631921769	10.2850350139367	10.2942366387491	10.2878806349818	10.3082542279996	10.2922192912196	10.3519403461826	10.2709133095332	10.3497693918002	10.3118139539138	10.3133804471661	10.2878856509417	10.2885217995361	10.2648427957696	10.3123979721099	10.2878677534283	10.3222565623172	10.2863692502878	10.348169671501	10.2591523125531	10.3474120999797	10.3384723692777	10.281385335139	10.2878834646181	10.2810347578718	10.2871096902368	10.2919582630528	10.2878815091522	10.3090687978102
2606	10.28659294	10.39695242	10.33722862	10.3289979516221	10.3779785263151	10.3362274900692	10.3543926945904	10.3564265535884	10.3711124678489	10.3325479422191	10.3354297462905	10.3295942466714	10.3368941626312	10.3512462135289	10.3654032895604	10.3414677793171	10.3868126987614	10.3528944216917	10.3497711344757	10.3625024057004	10.3637365418002	10.3332754902629	10.3366626601434	10.3296652659928	10.3212271266272	10.3840775948753	10.3606560656779	10.3292907561813	10.3679440101116	10.3328514327092	10.3501280351034	10.3653430293819	10.3641083844981	10.3318201739887	10.3363621802076	10.3296258706359	10.3418886580658	10.3332539692757	10.352999870572	10.3343229705214	10.3802700995516	10.3500227409517	10.3449550294686	10.367794680837	10.3519451471718	10.3352317659553	10.3492646686732	10.3296336166288
2607	12.53408699	12.92314349	12.74146729	12.8329393258492	12.8214846142613	12.5766820835477	12.6561338921068	12.7532227770977	12.7787867993959	12.7371553004541	12.7355165727296	12.6309614336438	12.5859156937068	12.6498672803847	12.75887284304	12.7668528574104	12.8518934058233	12.5935112373067	12.7296277652083	12.7666809566623	12.7395038252197	12.7362733791457	12.7182983803851	12.6304389850146	12.6199479031054	12.8280625237624	12.749585115811	12.7574438768914	12.8010657382619	12.6106728572066	12.5911246568159	12.7891592213412	12.7449061974944	12.6797233115207	12.7342392837821	12.6319835689502	12.5907513775943	12.6339050372805	12.7535165150885	12.743045151711	12.7540239657251	12.6181800018817	12.6114898597341	12.7733788652785	12.7394766448029	12.7362397252146	12.7185466972553	12.6305210927818
2611	7.45382974	7.543907063	7.391549442	7.5354294755563	7.40998067940746	7.45016927007173	7.43015050079191	7.52379227188789	7.39303705288225	7.47567140224778	7.43822127992063	7.47099891499087	7.44104254771133	7.53428147185498	7.39166950914948	7.46164043580369	7.49623478487977	7.4452785493252	7.43701197857066	7.5107234149313	7.4187737310775	7.46392483531851	7.43742610551389	7.46939023245322	7.45928126333129	7.52622562893268	7.39155913278713	7.49027070377413	7.48328003117406	7.45639961346451	7.43941051605324	7.51241691392176	7.3921897182023	7.47370125697719	7.43810213337131	7.47135977321417	7.44129606584362	7.50060196385855	7.3916036786607	7.4646166780377	7.52032391450606	7.44392963656095	7.43771643316203	7.4261078504397	7.43315321826055	7.46288354828583	7.43719900855676	7.47023499591065
2621	15.05480706	14.96705799	15.0717881	15.0334621406476	15.064255622451	15.0703905407346	15.0607105376304	15.0311285791218	15.06805766156	15.035006393569	15.0570147387914	15.0614250926407	15.0584955627023	15.0247888169791	15.0699406107955	15.034601600157	14.9897684449338	15.0680404371511	15.0579415917385	15.0337394006387	15.0656949771992	15.0530824410645	15.0584468933757	15.0651600379517	15.0537295152032	15.0265204461398	15.0708731361384	15.0346314810524	15.038868790541	15.0618000051573	15.0590510464094	15.0334706031258	15.0688558061043	15.0597723949434	15.0573739024675	15.0504192404862	15.0643371196877	15.0416894632334	15.0708187888917	15.0348739794218	15.0107971382256	15.0600984228688	15.0580518393291	15.0382353737634	15.0583730679436	15.0536968411808	15.0581421930875	15.063897087339
2622	15.08293978	14.97813903	15.07704164	15.0257156274584	14.9974310431392	15.0786591072319	15.0331567099666	15.0626804019571	15.062921880204	15.0746599121062	15.0338271517338	15.0709587398697	15.0539561444916	15.0574807745409	15.0745373550862	15.0325946324261	14.9892195523489	15.0720410085293	15.0334900147863	15.0628648487011	15.053822499998	15.0732829014871	15.0336098432208	15.0765800804668	15.0773175584942	14.9946297298774	15.0765974792621	15.0675412079017	15.0252039098245	15.0780774440743	15.0434969842665	15.0128414125838	15.0673378369617	15.0747246662937	15.0337178764286	15.0736606304122	15.0669691639488	15.063842942212	15.0764489255228	15.0390051654846	15.0133501337093	15.0483385577736	15.0468275895023	15.0628833506021	15.0341760101884	15.0669865768104	15.033502830741	15.0754394704901
2624	10.72760855	10.68432825	10.85690223	10.7157591640693	10.8318434776902	10.8339706633904	10.8042660148954	10.7072373695144	10.8427440602018	10.7947652794632	10.7339058584701	10.8141652195314	10.7839847288338	10.7015640502776	10.8489028783342	10.7749123133794	10.69324031924	10.8289938738945	10.7745740368575	10.8277899867802	10.7403476452229	10.7620080816336	10.7702570066815	10.8333353582094	10.7529069883167	10.703910831229	10.8523826043714	10.7815284015626	10.7147653941203	10.8274020974319	10.7957073144757	10.8180923567603	10.8560642529919	10.8155253800225	10.7549168262558	10.7953875771771	10.8114571525391	10.7737790681229	10.8537896119446	10.7802189075319	10.6970440262349	10.7865402972415	10.7797644965198	10.8424266634492	10.7375446755574	10.7397220972594	10.7727374569396	10.8155151390188
2625	11.49942454	11.45513903	11.72085651	11.4619365317769	11.5168219376004	11.6263534039904	11.5136552324613	11.4887649462127	11.6920791198756	11.4840763601844	11.5156171362548	11.5668876568014	11.511064936603	11.4692805534019	11.7167976969634	11.4689007997574	11.512550284346	11.5855931043534	11.5145753616856	11.6294895698064	11.5686963947972	11.4925733980596	11.5147518234644	11.5824047723933	11.4938204550557	11.4629448555058	11.7202840479666	11.4760689007238	11.5148789400468	11.574895116262	11.5124403885292	11.5081846919249	11.7122003535903	11.5105658872932	11.5151576535511	11.5452787050492	11.5639918870649	11.4945713604488	11.7200238461803	11.4722053773013	11.5107258513925	11.5204063881576	11.5134478838832	11.6540641169545	11.5319591847198	11.5126665009393	11.5146474370595	11.5809296704778
2627	8.449340892	8.619519331	8.485988104	8.5034342628971	8.60262127126044	8.48081931763065	8.57397285263925	8.61119916038501	8.5246015511777	8.497387597555	8.51781231565209	8.4966897768126	8.55067888247033	8.61186596878382	8.4987717601243	8.52229450071104	8.61197084884652	8.5461915463754	8.52391560243773	8.57731501427346	8.51901883346117	8.51399762979272	8.57074188448982	8.48193793237952	8.50191315231489	8.61846643316288	8.49022035664381	8.50163095761482	8.60736735697271	8.49244641675278	8.55321037144718	8.60784278079109	8.49285011541708	8.48482343704092	8.52356447464819	8.49733841230046	8.54833793748987	8.55308923591697	8.49815251651693	8.51000295622368	8.61166932350553	8.5559232557879	8.53989787695362	8.57610415319254	8.51839890788298	8.51648323855644	8.55884482175691	8.49026402502603
